;name;lat;lon;totalArea_m2;country;source;infra_EVFC_bool;infra_Grid_bool;lc_LandCoverInfo;lc_FreightHub_bool;lc_FreightHub_w1km_bool;lc_Urbanisation;label_TPC;label_SSTPA;tenT_CoreN_w2km_bool;tenT_CoreN_minDist_km;tenT_CoreN_roadName;tenT_CompN_w2km_bool;tenT_CompN_minDist_km;tenT_CompN_roadName;tenT_TotalN_minDist_km;tenT_UrbanNode_w5km_bool;tenT_UrbanNode_w5km_name;score_TrucksNearby;score_TrucksTotal
8434;Parking;37.7957;12.8613;3063;IT;Mixed;False;False;Agricultural areas;False;False;rural;Low;False;False;53.42588624847125;E090;True;0.0240968240131806;E090;0.0;False;-;Low;Low
8435;Parking;52.4813;11.6768;2996;DE;Mixed;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;29.054414713704823;E030;True;0.305708147724856;;0.0;False;-;Low;Low
8436;Parking;45.4004;23.3728;2970;RO;Mixed;False;False;Industrial, commercial and transport units;False;False;suburb;Low;False;False;55.19186305213046;E068;True;0.0289458267881732;E079;0.0;False;-;Low;Low
8437;Parking;38.6969;-2.4838;2958;ES;CRS and Others;False;False;Agricultural areas;False;False;rural;Low;False;False;85.70977252572149;E005;True;0.0559186116290421;A32;0.0;False;-;Low;Low
8438;Parking;57.5704;24.4343;2754;LV;CRS and Others;False;False;Agricultural areas;False;False;rural;Low;False;True;0.0084818563166345;E067;False;45.90930631174049;X001;0.0;False;-;Low;Low
8439;Parking;68.9387;26.9496;2715;FI;CRS and Others;False;False;Unclassified;False;False;unclassified;Low;False;False;;;True;0.0129288627558105;E075;0.0;False;-;Low;Low
8440;Parking;58.0393;16.5197;2666;SE;CRS and Others;False;False;Unclassified;False;False;suburb;Low;False;False;64.78653612702495;E004;True;0.0243215798219955;E022;0.0;False;-;Low;Low
8441;Parking;44.7879;24.9929;2648;RO;CRS and Others;False;False;Unclassified;False;False;rural;Low;False;True;0.1200014444186729;E070;False;9.895502399477555;;0.0;False;-;Low;Low
8442;Parking;44.6083;23.2564;2648;RO;CRS and Others;False;False;Unclassified;False;False;suburb;Low;False;False;37.791020729236685;E000;True;0.0765165428092135;E070;0.0;False;-;Low;Low
8443;Parking;43.4399;24.9918;2633;BG;CRS and Others;False;False;Urban fabric;False;False;rural;Low;False;False;37.93957282189159;;True;0.2460713740245605;E83;0.0;False;-;Low;Low
8444;Parking;43.431;24.9119;2633;BG;CRS and Others;False;False;Unclassified;False;False;rural;Low;False;False;37.55973096010912;;True;0.0360485733851701;E83;0.0;False;-;Low;Low
8445;Parking;43.4308;23.1245;2633;BG;CRS and Others;False;False;Forest and semi natural areas;False;False;suburb;Low;False;True;0.0045302724877157;E79;False;66.0536107003895;;0.0;False;-;Low;Low
8446;Parking;51.3949;18.6126;2624;PL;CRS and Others;False;False;Industrial, commercial and transport units;False;False;rural;Low;False;True;0.35837583239625;E067;False;40.79418695758251;;0.0;False;-;Low;Low
8447;Parking;52.7021;0.5637;2596;UK;Mixed;False;False;Unclassified;False;False;rural;Low;False;False;47.61378339400424;E240;True;0.0232240041768755;E152;0.0;False;-;Low;Low
8448;Parking;44.6923;3.8123;2582;FR;Mixed;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;79.30300658945752;E15;True;0.0121008093428771;E000;0.0;False;-;Low;Low
8449;Parking;55.0779;-6.8153;2561;UK;OSM;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;64.7978997899794;E180;True;0.0005889424050749;;0.0;False;-;Low;Low
8450;Parking;64.1997;11.9913;2524;NO;CRS and Others;False;False;Agricultural areas;False;False;unclassified;Low;False;False;;;True;0.0646317261200672;E6;0.0;False;-;Low;Low
8451;Parking;51.2554;6.0622;2429;NL;CRS and Others;False;False;Forest and semi natural areas;False;False;suburb;Low;False;False;14.3414941527228;E034;True;0.1429248679940066;E999;0.0;False;-;Low;Low
8452;Parking;65.6105;18.7415;2412;SE;Mixed;False;False;Unclassified;False;False;unclassified;Low;False;False;;;True;0.0631770569488223;E045;0.0;False;-;Low;Low
8453;Parking;65.6013;18.8299;2412;SE;Mixed;False;False;Unclassified;False;False;unclassified;Low;False;False;;;True;0.0462269340045093;E045;0.0;False;-;Low;Low
8454;Parking;51.1726;-1.8554;2384;UK;Mixed;False;False;Agricultural areas;False;False;suburb;Low;False;False;36.71054401931835;;True;0.0761828332801039;E310;0.0;False;-;Low;Low
8455;Parking;61.8918;25.2918;2330;FI;CRS and Others;False;False;Agricultural areas;False;False;unclassified;Low;False;False;42.79281492429076;E075;True;0.0102975919480037;E063;0.0;False;-;Low;Low
8456;Parking;65.8061;13.2501;2283;NO;CRS and Others;False;False;Agricultural areas;False;False;suburb;Low;False;False;;;True;0.0727583937099572;E6;0.0;False;-;Low;Low
8457;Parking;50.7821;-3.2516;2275;UK;Mixed;False;False;Unclassified;False;False;suburb;Low;False;False;80.65336754925144;E300;True;0.026539273218623;E310;0.0;False;-;Low;Low
8458;Parking;51.6949;-4.8048;2256;UK;CRS and Others;False;False;Unclassified;False;False;rural;Low;False;False;11.703954128440705;E300;True;0.1659196153843601;E300;0.0;False;-;Low;Low
8459;Parking;40.5066;-8.0805;2236;PT;Mixed;False;False;Urban fabric;False;False;suburb;Low;False;False;15.047653430184422;E80;True;0.3748724688933506;E801;0.0;False;-;Low;Low
8460;Parking;58.5433;6.2373;2231;NO;CRS and Others;False;False;Unclassified;False;False;suburb;Low;False;False;;;True;0.0619330667564599;E39;0.0;False;-;Low;Low
8461;Parking;46.5339;21.5265;2219;RO;CRS and Others;False;False;Industrial, commercial and transport units;False;False;suburb;Low;False;False;42.03650276557499;E068;True;0.0233188640422707;;0.0;False;-;Low;Low
8462;Parking;45.859;0.5171;2189;FR;CRS and Others;False;False;Agricultural areas;False;False;rural;Low;False;False;76.01444904477198;E5;True;0.0490194224124141;E603;0.0;False;-;Low;Low
8463;Parking;57.4159;-1.9256;2184;UK;Mixed;False;False;Agricultural areas;False;False;unclassified;Low;False;False;;;True;0.0552192181255114;;0.0;False;-;Low;Low
8464;Parking;57.4031;-2.6566;2184;UK;Mixed;False;False;Agricultural areas;False;False;rural;Low;False;False;;;True;0.1416851746464897;S100;0.0;False;-;Low;Low
8465;Parking;57.3997;-2.6053;2184;UK;Mixed;False;False;Agricultural areas;False;False;rural;Low;False;False;;;True;0.1636392512320376;S100;0.0;False;-;Low;Low
8466;Parking;57.3262;-2.5178;2184;UK;Mixed;False;False;Agricultural areas;False;False;rural;Low;False;False;;;True;0.0079471216188037;S100;0.0;False;-;Low;Low
8467;Parking;57.293;-4.4757;2184;UK;Mixed;False;False;Agricultural areas;False;False;suburb;Low;False;False;;;True;0.1260548252695494;;0.0;False;-;Low;Low
8468;Parking;57.2573;-5.4836;2184;UK;Mixed;False;False;Agricultural areas;False;False;unclassified;Low;False;False;;;True;0.0434834725734059;S200;0.0;False;-;Low;Low
8469;Parking;57.2428;-4.5472;2184;UK;Mixed;False;False;Forest and semi natural areas;False;False;suburb;Low;False;False;;;True;0.1568145137917068;;0.0;False;-;Low;Low
8470;Parking;40.9817;25.6499;2166;EL;CRS and Others;False;False;Urban fabric;False;False;rural;Low;False;True;0.0620718223343163;E090;False;25.72982054831822;E000;0.0;False;-;Low;Low
8471;Parking;62.1099;25.6482;2153;FI;Mixed;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;14.026250587707956;E075;True;0.0192332125409407;E063;0.0;False;-;Low;Low
8472;Parking;41.289;26.4353;2136;EL;CRS and Others;False;False;Agricultural areas;False;False;rural;Low;False;False;39.573878559534585;E090;True;0.1782260826857451;E085;0.0;False;-;Low;Low
8473;Parking;37.2827;13.6044;2107;IT;CRS and Others;False;False;Agricultural areas;False;False;suburb;Low;False;False;56.04255448801551;;True;0.0110391850973213;;0.0;False;-;Low;Low
8474;Parking;62.7187;22.4168;2085;FI;Mixed;False;False;Unclassified;False;False;rural;Low;False;False;;;True;0.0036973900977449;E012;0.0;False;-;Low;Low
8475;Parking;61.5029;14.8438;2077;SE;CRS and Others;False;False;Unclassified;False;False;unclassified;Low;False;False;;;True;0.0319728657100307;;0.0;False;-;Low;Low
8476;Parking;60.8539;14.3208;2077;SE;CRS and Others;False;False;Unclassified;False;False;suburb;Low;False;False;;;True;0.0248216070406633;;0.0;False;-;Low;Low
8477;Parking;60.844;14.1996;2077;SE;CRS and Others;False;False;Urban fabric;False;False;suburb;Low;False;False;;;True;0.0708425058508203;;0.0;False;-;Low;Low
8478;Parking;57.438;12.1512;2033;SE;CRS and Others;False;False;Agricultural areas;False;False;suburb;Low;False;True;0.4965984786765126;E006;False;32.732202964842394;E006;0.0;False;-;Low;Low
8479;Parking;59.2988;12.4015;1979;SE;CRS and Others;False;False;Unclassified;False;False;unclassified;Low;False;True;0.0077589518542951;E018;False;31.19389756242637;E045;0.0;False;-;Low;Low
8480;Parking;59.2962;12.3522;1979;SE;CRS and Others;False;False;Unclassified;False;False;unclassified;Low;False;True;0.0287931151225318;E018;False;32.46032277252487;E045;0.0;False;-;Low;Low
8481;Parking;59.2858;12.4635;1979;SE;CRS and Others;False;False;Agricultural areas;False;False;unclassified;Low;False;True;0.0069639311987876;E018;False;28.2613068524719;E045;0.0;False;-;Low;Low
8482;Parking;59.2739;12.7043;1979;SE;CRS and Others;False;False;Unclassified;False;False;unclassified;Low;False;True;0.0015959967959483;E018;False;19.977305060286334;E045;0.0;False;-;Low;Low
8483;Parking;59.2709;12.5086;1979;SE;CRS and Others;False;False;Unclassified;False;False;unclassified;Low;False;True;0.009548384721557;E018;False;23.59140714334068;E045;0.0;False;-;Low;Low
8484;Parking;62.5868;27.0529;1969;FI;Mixed;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;;;True;0.0330552975986209;E063;0.0;False;-;Low;Low
8485;Parking;42.1239;-0.2688;1953;ES;CRS and Others;False;False;Agricultural areas;False;False;rural;Low;False;False;66.5343852900488;E090;True;0.0134524062499741;;0.0;False;-;Low;Low
8486;Parking;48.9038;17.3427;1927;CZ;Mixed;False;False;Unclassified;False;False;suburb;Low;False;False;32.87410128773744;E065;True;0.0074929088247567;E000;0.0;False;-;Low;Low
8487;Parking;53.2621;15.5439;1889;PL;Mixed;False;False;Urban fabric;False;False;rural;Low;False;False;52.66568872624976;E065;True;0.0146264299026749;;0.0;False;-;Low;Low
8488;Parking;51.3604;1.1784;1870;UK;Mixed;False;False;Agricultural areas;False;False;suburb;Low;False;False;27.565791861274707;;True;0.0232755719167306;E153;0.0;False;-;Low;Low
8489;Parking;66.1356;22.7579;1862;SE;CRS and Others;False;False;Unclassified;False;False;rural;Low;False;True;0.0085090111584171;E010;False;;;0.0;False;-;Low;Low
8490;Parking;65.8121;22.2022;1862;SE;CRS and Others;False;False;Unclassified;False;False;suburb;Low;False;True;0.0044769666978548;E004;False;;;0.0;False;-;Low;Low
8491;Parking;66.7504;21.8948;1828;SE;Mixed;False;False;Unclassified;False;False;unclassified;Low;False;True;0.1509487389490362;E010;False;;;0.0;False;-;Low;Low
8492;Parking;67.9906;15.98;1803;NO;Mixed;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;;;True;0.0510974511888676;E6;0.0;False;-;Low;Low
8493;Parking;64.1587;27.5209;1757;FI;Mixed;False;False;Unclassified;False;False;suburb;Low;False;False;;;True;0.0249148645624767;E063;0.0;False;-;Low;Low
8494;Parking;48.5321;-2.9722;1741;FR;Mixed;False;False;Industrial, commercial and transport units;False;False;rural;Low;False;False;;;True;0.2797321106622322;E-50;0.0;False;-;Low;Low
8495;Parking;51.3569;1.2656;1723;UK;Mixed;False;False;Unclassified;False;False;city;Low;False;False;26.40377535922998;;True;0.028930961363392;E153;0.0;False;-;Low;Low
8496;Parking;57.6393;-3.256;1720;UK;Mixed;False;False;Agricultural areas;False;False;suburb;Low;False;False;;;True;0.107480701381413;S100;0.0;False;-;Low;Low
8497;Parking;57.6358;-4.3592;1720;UK;Mixed;False;False;Agricultural areas;False;False;unclassified;Low;False;False;;;True;0.1230344974473188;S100;0.0;False;-;Low;Low
8498;Parking;57.6339;-3.4966;1720;UK;Mixed;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;;;True;0.0749368598198934;S100;0.0;False;-;Low;Low
8499;Parking;57.6156;-4.6893;1720;UK;Mixed;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;;;True;0.0416963086260932;;0.0;False;-;Low;Low
8500;Parking;57.5928;-3.7013;1720;UK;Mixed;False;False;Unclassified;False;False;unclassified;Low;False;False;;;True;0.0410495240789117;S100;0.0;False;-;Low;Low
8501;Parking;51.8204;-3.054;1717;UK;Mixed;False;False;Unclassified;False;False;suburb;Low;False;False;24.362962848147976;E300;True;0.1473358717745463;E521;0.0;False;-;Low;Low
8502;Parking;64.9659;17.0813;1709;SE;Mixed;False;False;Unclassified;False;False;unclassified;Low;False;False;;;True;0.0433608432411505;E045;0.0;False;-;Low;Low
8503;Parking;54.884;-6.7906;1707;UK;CRS and Others;False;False;Unclassified;False;False;rural;Low;False;False;55.65013392218304;E180;True;0.0210488369148591;E160;0.0;False;-;Low;Low
8504;Parking;44.3896;2.6943;1689;FR;CRS and Others;False;False;Agricultural areas;False;False;rural;Low;False;False;126.76062513874196;E15;True;0.123741189148692;E000;0.0;False;-;Low;Low
8505;Parking;63.3428;12.0278;1637;NO;CRS and Others;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;;;True;0.0292270130824372;E14;0.0;False;-;Low;Low
8506;Parking;53.3501;16.1643;1614;PL;CRS and Others;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;98.04067533919338;E065;True;0.0133010322244056;;0.0;False;-;Low;Low
8507;Parking;61.7079;24.5407;1607;FI;Mixed;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;124.66846257506468;E075;True;0.0372564866983696;E063;0.0;False;-;Low;Low
8508;Parking;37.3768;13.7225;1573;IT;CRS and Others;False;False;Agricultural areas;False;False;suburb;Low;False;False;41.78105984640631;;True;0.0043364602103988;;0.0;False;-;Low;Low
8509;Parking;42.3817;-5.982;1494;ES;CRS and Others;False;False;Industrial, commercial and transport units;False;False;rural;Low;False;False;;;True;0.2535867286252812;A006;0.0;False;-;Low;Low
8510;Parking;41.2133;-7.0881;1478;PT;CRS and Others;False;False;Agricultural areas;False;False;rural;Low;False;False;65.12496405077844;E80;True;0.0239820945658431;E802;0.0;False;-;Low;Low
8511;Parking;43.999;2.1678;1466;FR;CRS and Others;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;67.38203536214544;E72;True;0.2995426757421304;E000;0.0;False;-;Low;Low
8512;Parking;39.1621;-2.9877;1400;ES;CRS and Others;False;False;Industrial, commercial and transport units;False;False;suburb;Low;False;False;33.971422245390464;E005;True;0.3312989899237443;;0.0;False;-;Low;Low
8513;Parking;50.7813;21.0404;1398;PL;Mixed;False;False;Agricultural areas;False;False;rural;Low;False;False;76.86866450769162;E040;True;0.0375513942257235;;0.0;False;-;Low;Low
8514;Parking;39.1542;-0.3449;1319;ES;Mixed;False;False;Industrial, commercial and transport units;False;False;rural;Low;False;True;0.336291209480195;E015;False;13.704628748425714;A035;0.0;False;-;Low;Low
8515;Parking;44.0105;12.2001;1302;IT;CRS and Others;False;False;Agricultural areas;False;False;rural;Low;False;False;19.14393622261125;E055;True;0.2342608929779475;E045;0.0;False;-;Low;Low
8516;Parking;54.6289;24.9164;1278;LT;CRS and Others;False;False;Agricultural areas;False;False;rural;Low;False;False;10.680549125710126;E085;True;0.1939875544989473;E028;0.0;False;-;Low;Low
8517;Parking;54.4028;-7.1957;1276;UK;CRS and Others;False;False;Unclassified;False;False;unclassified;Low;False;False;60.01727480395751;E100;True;0.0571565109791965;E181;0.0;False;-;Low;Low
8518;Parking;54.3695;-7.3354;1276;UK;CRS and Others;False;False;Unclassified;False;False;rural;Low;False;False;69.34055338574223;E100;True;0.0044215022721091;E181;0.0;False;-;Low;Low
8519;Parking;64.6778;12.7059;1266;NO;CRS and Others;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;;;True;0.0131672630223652;E6;0.0;False;-;Low;Low
8520;Parking;38.181;22.2131;1264;EL;OSM;False;False;Industrial, commercial and transport units;False;False;rural;Low;False;True;0.2994701946943315;E065;False;17.178787342281208;E065;0.0;False;-;Low;Low
8521;Parking;39.7134;21.0205;1255;EL;CRS and Others;False;False;Forest and semi natural areas;False;False;rural;Low;False;True;0.378181069520516;E090;False;28.86058905596014;E000;0.0;False;-;Low;Low
8522;Parking;59.4405;12.0845;1253;SE;CRS and Others;False;False;Unclassified;False;False;rural;Low;False;True;0.0044411315477501;E018;False;54.453236748096;E045;0.0;False;-;Low;Low
8523;Parking;66.0282;19.9105;1242;SE;Mixed;False;False;Unclassified;False;False;unclassified;Low;False;False;;;True;0.0169926066638609;E045;0.0;False;-;Low;Low
8524;Parking;65.963;22.6863;1242;SE;OSM;False;False;Unclassified;False;False;unclassified;Low;False;True;0.0278718038679017;E010;False;;;0.0;False;-;Low;Low
8525;Parking;38.0742;23.6812;1216;EL;CRS and Others;False;False;Industrial, commercial and transport units;False;False;city;Low;False;True;0.2748786904478667;;False;9.011553012442103;E094;0.0;False;-;Low;Low
8526;Parking;38.0726;22.6171;1216;EL;CRS and Others;False;False;Industrial, commercial and transport units;False;False;suburb;Low;False;True;0.0947177149895748;E065;False;31.36232177171365;E065;0.0;False;-;Low;Low
8527;Parking;43.2232;12.6631;1216;IT;CRS and Others;False;False;Agricultural areas;False;False;rural;Low;False;False;69.61325290937279;E035;True;0.0090865367098374;SS76;0.0;False;-;Low;Low
8528;Parking;40.9399;16.6392;1185;IT;CRS and Others;False;False;Industrial, commercial and transport units;False;False;suburb;Low;False;False;16.43334191370237;E843;True;0.0554448405436412;;0.0;False;-;Low;Low
8529;Parking;37.6596;22.0762;1160;EL;CRS and Others;False;False;Agricultural areas;False;False;rural;Low;False;False;58.61038953655412;E065;True;0.0396890117588847;E000;0.0;False;-;Low;Low
8530;Parking;37.3856;22.3997;1160;EL;CRS and Others;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;69.24865218760469;E065;True;0.0678174686054236;E961;0.0;False;-;Low;Low
8531;Parking;40.9139;-5.8635;1159;ES;CRS and Others;False;False;Industrial, commercial and transport units;False;False;rural;Low;False;True;0.0676741880911835;E080;False;13.615120767111122;E803;0.0;False;-;Low;Low
8532;Parking;43.0542;-1.6151;1157;ES;CRS and Others;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;33.28165598177822;E5;True;0.40237969313752;E005;0.0;False;-;Low;Low
8533;Parking;50.7139;18.6424;1116;PL;CRS and Others;False;False;Urban fabric;False;False;rural;Low;False;False;27.649843861349133;E075;True;0.0349612946201634;;0.0;False;-;Low;Low
8534;Parking;56.29;-4.7106;1091;UK;CRS and Others;False;False;Agricultural areas;False;False;suburb;Low;False;False;39.58145760985946;E500;True;0.0945570490357034;S200;0.0;False;-;Low;Low
8535;Parking;57.5811;-3.7659;1053;UK;Mixed;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;;;True;0.0400649515234492;S100;0.0;False;-;Low;Low
8536;Parking;57.5738;-3.025;1053;UK;Mixed;False;False;Agricultural areas;False;False;suburb;Low;False;False;;;True;0.0008879601168849;S100;0.0;False;-;Low;Low
8537;Parking;57.5711;-4.4597;1053;UK;Mixed;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;;;True;0.0291484556359381;;0.0;False;-;Low;Low
8538;Parking;57.5294;-2.9393;1053;UK;Mixed;False;False;Agricultural areas;False;False;suburb;Low;False;False;;;True;0.0991045323703755;S100;0.0;False;-;Low;Low
8539;Parking;48.7947;18.8797;1044;SK;Mixed;False;False;Agricultural areas;False;False;rural;Low;False;True;0.0866346544800934;65;False;9.225260650129592;;0.0;False;-;Low;Low
8540;Parking;40.8284;9.3296;1027;IT;OSM;False;False;Agricultural areas;False;False;rural;Low;False;False;;;True;0.0330655891533484;E840;0.0;False;-;Low;Low
8541;Parking;65.9187;24.6024;1007;FI;Mixed;False;False;Unclassified;False;False;rural;Low;False;False;12.366218565809218;E008;True;0.0345669627032613;E075;0.0;False;-;Low;Low
8542;Parking;64.1168;27.4492;998;FI;OSM;False;False;Forest and semi natural areas;False;False;suburb;Low;False;False;;;True;0.0093907176509186;E063;0.0;False;-;Low;Low
8543;Parking;57.7534;-4.0594;997;UK;Mixed;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;;;True;0.0690609534883488;S100;0.0;False;-;Low;Low
8544;Parking;58.8093;24.4121;991;EE;Mixed;False;False;Agricultural areas;False;False;rural;Low;False;True;0.0285398648725991;E067;False;20.31354725114035;;0.0;False;-;Low;Low
8545;Parking;55.8977;21.1673;989;LT;OSM;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;22.02187167742041;E085;True;0.0741018868441073;E272;0.0;False;-;Low;Low
8546;Parking;64.4102;24.117;988;FI;CRS and Others;False;False;Agricultural areas;False;False;unclassified;Low;False;False;;;True;0.1605813413326335;;0.0;False;-;Low;Low
8547;Parking;66.4042;28.6076;987;FI;OSM;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;;;True;0.0229769339742872;E063;0.0;False;-;Low;Low
8548;Parking;56.7786;-3.9909;984;UK;Mixed;False;False;Agricultural areas;False;False;unclassified;Low;False;False;100.39682315945817;S100;True;0.1378956517911171;E150;0.0;False;-;Low;Low
8549;Parking;54.9701;-2.5122;980;UK;Mixed;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;25.388221109758803;E500;True;0.0096820262745152;E180;0.0;False;-;Low;Low
8550;Parking;62.0581;26.0506;973;FI;CRS and Others;False;False;Forest and semi natural areas;False;False;rural;Low;False;True;0.0131632687459877;E075;False;20.93257962348057;E063;0.0;False;-;Low;Low
8551;Parking;66.3285;25.3522;970;FI;OSM;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;71.1647041062773;E075;True;0.0066492893021695;E075;0.0;False;-;Low;Low
8552;Parking;63.6851;22.9382;970;FI;CRS and Others;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;;;True;0.0124741489962344;;0.0;False;-;Low;Low
8553;Parking;65.1936;28.9804;969;FI;OSM;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;;;True;0.0077899276056542;E063;0.0;False;-;Low;Low
8554;Parking;62.552;21.473;953;FI;OSM;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;;;True;0.0346862953306494;;0.0;False;-;Low;Low
8555;Parking;62.7884;7.5233;953;NO;OSM;False;False;Agricultural areas;False;False;unclassified;Low;False;False;;;True;0.2598695842305262;E39;0.0;False;-;Low;Low
8556;Parking;62.4922;6.8739;953;NO;CRS and Others;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;;;True;0.0356586924768562;E39;0.0;False;-;Low;Low
8557;Parking;63.6556;27.2661;926;FI;OSM;False;False;Forest and semi natural areas;False;False;suburb;Low;False;False;;;True;0.0066187706252813;E063;0.0;False;-;Low;Low
8558;Parking;41.3585;-2.4735;922;ES;CRS and Others;False;False;Unclassified;False;False;rural;Low;False;False;18.8532593532838;E090;True;0.0108234338860253;;0.0;False;-;Low;Low
8559;Parking;68.8778;27.1336;916;FI;OSM;False;False;Unclassified;False;False;rural;Low;False;False;;;True;0.003168566103009;E075;0.0;False;-;Low;Low
8560;Parking;67.6101;26.7425;915;FI;OSM;False;False;Unclassified;False;False;rural;Low;False;False;;;True;0.0090068677378618;E075;0.0;False;-;Low;Low
8561;Parking;60.6442;13.6255;909;SE;Mixed;False;False;Unclassified;False;False;unclassified;Low;False;False;;;True;0.0323850745794327;;0.0;False;-;Low;Low
8562;Parking;53.4044;-6.6941;908;IE;CRS and Others;False;False;Industrial, commercial and transport units;False;False;suburb;Low;False;False;18.267450226308924;E020;True;0.0872157791896073;M004;0.0;False;-;Low;Low
8563;Parking;45.5394;23.0027;905;RO;Mixed;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;34.32887062689716;E068;True;0.0261206501869939;E079;0.0;False;-;Low;Low
8564;Parking;65.7857;29.215;898;FI;OSM;False;False;Unclassified;False;False;rural;Low;False;False;;;True;0.003219321826845;E063;0.0;False;-;Low;Low
8565;Parking;55.0099;25.347;897;LT;OSM;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;30.590281374185324;E028;True;0.0579589728459235;;0.0;False;-;Low;Low
8566;Parking;37.706;21.89;896;EL;CRS and Others;False;False;Agricultural areas;False;False;rural;Low;False;False;58.94631166733834;E065;True;0.0970446035983327;E000;0.0;False;-;Low;Low
8567;Parking;68.5003;27.4817;893;FI;OSM;False;False;Unclassified;False;False;unclassified;Low;False;False;;;True;0.0077536842797421;E075;0.0;False;-;Low;Low
8568;Parking;60.9083;27.2824;873;FI;OSM;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;38.03708483329483;E018;True;0.034386247211647;N006;0.0;False;-;Low;Low
8569;Parking;54.2887;-7.9014;868;IE;OSM;False;False;Unclassified;False;False;unclassified;Low;False;False;;;True;0.047929492485264;N016;0.0;False;-;Low;Low
8570;Parking;57.7964;13.5704;858;SE;CRS and Others;False;False;Agricultural areas;False;False;rural;Low;False;True;0.0047918765317465;N040;False;65.08380323235075;;0.0;False;-;Low;Low
8571;Parking;57.7622;13.8331;858;SE;CRS and Others;False;False;Unclassified;False;False;unclassified;Low;False;True;0.0165992113068348;N040;False;72.46469543806705;;0.0;False;-;Low;Low
8572;Parking;67.9912;26.8837;856;FI;OSM;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;;;True;0.0041861324560568;E075;0.0;False;-;Low;Low
8573;Parking;43.1254;27.8084;846;BG;CRS and Others;False;False;Agricultural areas;False;False;rural;Low;False;False;68.2743428668154;;True;0.0577456628102438;E87;0.0;False;-;Low;Low
8574;Parking;43.0317;23.6658;846;BG;CRS and Others;False;False;Forest and semi natural areas;False;False;suburb;Low;False;True;0.0377289844994345;E79;False;35.55092687297251;E83;0.0;False;-;Low;Low
8575;Parking;46.6152;18.2263;846;HU;CRS and Others;False;False;Unclassified;False;False;rural;Low;False;False;32.46397462415114;E71;True;0.0033546898545778;;0.0;False;-;Low;Low
8576;Parking;46.5742;18.1799;846;HU;CRS and Others;False;False;Agricultural areas;False;False;rural;Low;False;False;33.99125007416612;E71;True;0.0073329023874853;;0.0;False;-;Low;Low
8577;Parking;67.4451;26.5754;829;FI;CRS and Others;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;;;True;0.0239474049136656;E075;0.0;False;-;Low;Low
8578;Parking;65.084;28.9008;826;FI;OSM;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;;;True;0.004719414361203;E063;0.0;False;-;Low;Low
8579;Parking;43.0456;12.6108;826;IT;OSM;False;False;Agricultural areas;False;False;suburb;Low;False;False;51.2590291768536;E035;True;0.1822495599676564;;0.0;False;-;Low;Low
8580;Parking;60.8704;23.06;816;FI;CRS and Others;False;False;Forest and semi natural areas;False;False;rural;Low;False;False;53.167195122240685;E018;True;0.0202058690542039;E063;0.0;False;-;Low;Low
8581;Parking;65.4551;28.9909;805;FI;OSM;False;False;Unclassified;False;False;unclassified;Low;False;False;;;True;0.0565619744048437;E063;0.0;False;-;Low;Low
8582;Parking;66.4637;28.4291;804;FI;OSM;False;False;Unclassified;False;False;unclassified;Low;False;False;;;True;0.011154843858572;E063;0.0;False;-;Low;Low
8583;Parking;64.7731;26.3172;798;FI;OSM;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;40.00094050990633;E075;True;0.002601800833917;N022;0.0;False;-;Low;Low
8584;Parking;66.4253;28.5559;788;FI;OSM;False;False;Forest and semi natural areas;False;False;unclassified;Low;False;False;;;True;0.001458925186332;E063;0.0;False;-;Low;Low
